#,id,product_name,product_name_synonyms,price,discontinued,release_date,key_binding,tags,features,keyboard_layout,keyboard_type,switch_options,multi_media_key_count,main_frame_material,key_cap_profile,stabilizer,reinforcing_plate,n_key_rollover,plug_and_play,polling_rate,support_platforms,battery_capacity,bluetooth_runtime,backlight_pattern,connection_method,supports_2_4ghz,dynamic_keystroke,hot_swap_socket,rapid_trigger,size,height_including_key_cap,height_not_including_key_cap,package_contents,warranty_period,weight,color,color_details
72,75,Q2 PRO MAX,"[""Q2 PRO MAX"", ""Q2 PRO 맥스"", ""Q2 프로 MAX"", ""Q2 프로 맥스"", ""Q2 MAX"", ""Q2 맥스"", ""Q2""]","305,000",false,"",[],"[""게이트론"", ""주피터"", ""바나나축"", ""75%"", ""컴팩트 텐키리스"", ""기계식"", ""알루미늄"", ""볼트 타입 PCB"", ""PC"", ""폴리카보네이트"", ""무한 동시 입력"", ""유선"", ""블루투스"", ""무선"", ""블투"", ""2.4GHz"", ""핫스왑""]","[""30만원대""]",75% 컴팩트 텐키리스 배열,기계식 키보드,"[""게이트론 주피터 바나나축""]",12,CNC 가공 알루미늄,이중사출 PBT/KSA프로파일(영문: 이중사출),볼트 타입 PCB 체결,PC(폴리카보네이트),유선: 무한 동시 입력 / 무선: 무한 동시 입력,Plug & Play 지원,"유선: 1,000Hz / 블루투스: 90Hz / 무선: 2.4GHz", MAC / IOS / Windows / Linux / Android,"4,000mAh","LED 최소 밝기: 약 100시간, LED OFF: 약 180시간
(작동 시간은 사용환경에 따라 다를 수 있습니다.)","RGB 22종 - 4단계 밝기 조절, 정방향 배열",유선: USB Type-C 케이블 / 무선: 블루투스 5.1 & 2.4GHz,2.4GHz 지원,미지원,MX 스타일 3pin&5pin 호환 핫스왑 소켓,미지원,327.5 x 121 mm,프론트: 21mm / 리어: 34.8mm,정보 없음,"[""Q2 PRO MAX 키보드"", ""USB Type C to C 케이블"", ""USB Type A to C 젠더"", ""무선 2.4GHz 리시버 전용 연장 어뎁터"", ""Type-A 2.4GHz 리시버"", ""키캡 리무버"", ""스위치 리무버"", ""스크류 드라이버"", ""육각렌치""]",1년,1528 ± 10g,"[""쉘 화이트"", ""카본 블랙""]","[{""colorName"": ""쉘 화이트"", ""releaseDate"": """"}, {""colorName"": ""카본 블랙"", ""releaseDate"": """"}]"
73,76,Lemokey P1 PRO,"[""Lemokey P1 PRO"", ""Lemokey P1 프로"", ""레모키 P1 PRO"", ""레모키 P1 프로"", ""Lemokey 피원 PRO"", ""Lemonkey P1 PRO"", ""P1""]","199,000",false,"",[],"[""super"", ""기계식"", ""적축"", ""바나나축"", ""컴팩트 텐키리스"", ""75%"", ""알루미늄"", ""볼트 타입 PCB"", ""무한 동시 입력"", ""무선"", ""유선"", ""블루투스"", ""블투"", ""2.4GHz"", ""핫스왑""]","[""10만원대""]",컴팩트 텐키리스 배열 75%,기계식 키보드,"[""키크론 Super 기계식 적축/바나나축""]",정보 없음,CNC 가공 알루미늄,이중사출 PBT/ 체리 프로파일(영문: 이중사출),볼트 타입 PCB 체결,정보 없음,유선: 무한 동시 입력 / 무선: 무한 동시 입력,Plug & Play 지원,"무선 2.4GHz & 유선 1000Hz, 블루투스: 90Hz",Windows / Android / Linux,4000mAh,LED 최소 밝기: 약 100시간 / LED OFF: 약 200시간,"RGB 22종 - 4단계 밝기 조절, 정방향 배열",유선: USB Type-C 케이블 / 무선: 2.4GHz / 블루투스 5.1,지원,미지원,MX 스타일 3Pin & 5Pin 호환,미지원,322 x 140mm,프론트: 19.22mm / 리어: 31.43mm,정보 없음,"[""완성품키보드, USB Type A to C 케이블, P1 PRO 전용 리시버 연장 어뎁터, P1 PRO 전용 Type-A 2.4GHz 동글, 키캡&스위치 리무버, 핫키""]",1년,1650 ± 50g,"[""카본 블랙"", ""스페이스 실버"", ""네이비 블루""]","[{""colorName"": ""네이비 블루"", ""releaseDate"": """"}, {""colorName"": ""카본 블랙"", ""releaseDate"": """"}, {""colorName"": ""실버 그레이"", ""releaseDate"": """"}]"
74,77,Q2 PRO,"[""Q2 PRO"", ""Q2 프로"", ""큐2 프로"", ""큐투 PRO"", ""Q2""]","285,000",false,"",[],"[""K PRO"", ""기계식"", ""적축"", ""갈축"", ""바나나축"", ""울트라 컴팩트"", ""65%"", ""알루미늄"", ""볼트 타입  PCB"", ""무한 동시 입력"", ""유선"", ""무선"", ""블루투스"", ""블투"", ""핫스왑""]","[""20만원대""]",65% 울트라 컴팩트 배열,기계식 키보드,"[""키크론 K PRO 기계식 (적축/갈축/바나나축)""]",12,CNC 가공 알루미늄,이중사출 PBT/KSA프로파일(영문: 이중사출/한글: 레이저 각인),볼트 타입 PCB 체결,정보 없음,유선: 무한 동시 입력 / 무선: 무한 동시 입력,Plug & Play 지원,"유선: 1,000Hz / 블루투스: 90Hz", MAC / IOS / Windows / Linux / Android,"4,000mAh","LED 최소 밝기: 약 100시간, LED OFF: 약 300시간
(작동 시간은 사용환경에 따라 다를 수 있습니다.)","RGB 22종 - 4단계 밝기 조절, 정방향 배열",유선: USB Type-C 케이블 / 무선: 블루투스 5.1,미지원,미지원,MX 스타일 3pin&5pin 호환 핫스왑 소켓,미지원,327.5 x 121 mm,프론트: 21mm / 리어: 34.8mm,정보 없음,"[""Q2 PRO 키보드"", ""USB Type C to C 케이블"", ""USB Type A to C 젠더"", ""키캡 리무버"", ""스위치 리무버"", ""스크류 드라이버"", ""육각렌치"", ""윈도우용 교체 키캡""]",1년,1489 ± 10g,"[""쉘 화이트"", ""실버 그레이"", ""카본 블랙""]","[{""colorName"": ""쉘 화이트"", ""releaseDate"": """"}, {""colorName"": ""카본 블랙"", ""releaseDate"": """"}, {""colorName"": ""실버 그레이"", ""releaseDate"": """"}]"
75,78,Q6 PRO MAX,"[""Q6 PRO MAX"", ""Q6 PRO 맥스"", ""Q6 프로 MAX"", ""Q6 프로 맥스"", ""Q6 MAX"", ""Q6 맥스"", ""Q6""]","315,000",false,"",[],"[""게이트론"", ""주피터"", ""적축"", ""바나나축"", ""K PRO"", ""저소음 적축"", ""저소음 갈축"", ""저소음 바나나축"", ""100%"", ""풀배열"", ""기계식"", ""알루미늄"", ""볼트 타입 PCB"", ""PC"", ""폴리카보네이트"", ""무한 동시 입력"", ""유선"", ""무선"", ""2.4GHz"", ""블루투스"", ""블투"", ""핫스왑""]","[""30만원대""]",100% 풀배열,기계식 키보드,"[""영문 키캡 "", ""게이트론 주피터 적축"", ""게이트론 주피터 바나나축"", ""한영키캡"", ""키크론 K-PRO 저소음 적축"", ""키크론 K-PRO 저소음 갈축"", ""키크론 K-PRO 저소음 바나나축""]",12개,CNC 가공 알루미늄,"각인/재질: 이중사출 PBT 
영문 키캡: KSA 프로파일
한글 키캡: OSA/KSA 프로파일 선택 가능",볼트 타입 PCB 체결,PC(폴리카보네이트) 보강판,유선: 무한 동시 입력/무선: 무한 동시 입력,Plug & Play 지원,무선:2.4GHz/유선: 1000Hz/블루투스: 90Hz,MAC OS/ Windows / Linux / Android / IOS,4000mAh,"LED 최소 밝기: 약 100시간, LED OFF: 약 180시간
(작동 시간은 사용환경에 따라 다를 수 있습니다.)","RGB 22종 - 4단계 밝기 조절, 정방향 배열",유선: USB Type-C 케이블/무선: 무선:2.4GHz & 블루투스 5.1,정보 없음,미지원,MX 스타일 3pin&5pin 호환 핫스왑 소켓,미지원,446 X 137mm,키캡 제외 높이: 프론트:20.1mm / 리어: 32.6mm,정보 없음,"[""Q6 Pro MAX"", ""알루미늄 프레임"", ""PCB,"", ""PC 보강판"", ""흡음제"", ""IXPE 폼"", ""PET 필름"", ""하부 Latex 폼"", ""하부 Acoustic 폼"", ""하부 PET 필름"", ""가스켓(12개 조립, 4개 동봉) X 16"", ""스태빌라이저 8개"", ""이중사출 PBT 키캡"", ""스위치"", """", ""USB Type C to C 케이블"", ""USB Type A to C 젠더"", ""무선 2.4GHz 리시버 전용 연장 어댑터"", """", ""Type-A 2.4GHz 리시버"", """", ""스위치 리무버"", ""키캡 리무버"", ""스크류 드라이버"", ""육각 렌치"", ""윈도우용 교체 키캡""]",1년,"2,184 ± 10g","[""카본 블랙"", ""쉘 화이트""]","[{""colorName"": ""쉘 화이트"", ""releaseDate"": """"}, {""colorName"": ""카본 블랙"", ""releaseDate"": """"}]"
76,79,Q3 PRO MAX,"[""Q3 PRO MAX"", ""Q3 PRO 맥스"", ""Q3 프로 MAX"", ""Q3 프로 맥스"", ""Q3 MAX"", ""Q3 맥스"", ""Q3""]","305,000",false,"",[],"[""주피터"", ""적축"", ""바나나축"", ""K PRO"", ""저소음 적축"", ""저소음 갈축"", ""저소음 바나나축"", ""게이트론"", ""80%"", ""텐키리스"", ""기계식"", ""알루미늄"", ""볼트 타입 PCB"", ""PC"", ""폴리카보네이트"", ""유선"", ""무선"", ""블루투스"", ""블투"", ""2.4GHz"", ""무한 동시 입력"", ""핫스왑""]","[""30만원대""]",80% 텐키리스,기계식 키보드,"[""영문 키캡 "", ""게이트론 주피터 적축"", ""게이트론 주피터 바나나축"", ""한영 키캡 "", ""키크론 K-PRO 저소음 적축"", ""키크론 K-PRO 저소음 갈축"", ""키크론 K-PRO 저소음 바나나축""]",12,CNC 가공 알루미늄,"각인/재질: 이중사출 PBT 
영문 키캡: KSA 프로파일
한글 키캡: OSA/KSA 프로파일 선택 가능",볼트 타입 PCB 체결,PC(폴리카보네이트) 보강판,유선: 무한 동시 입력 / 무선: 무한 동시 입력,Plug & Play 지원,"유선: 1000HZ, 무선: 2.4GHz/블루투스: 90Hz",MAC / IOS / Windows / Android / Linux,"4,000mAh","LED 최소 밝기: 약 100시간, LED OFF: 약 180시간
(작동 시간은 사용환경에 따라 다를 수 있습니다.)","RGB 22종 - 4단계 밝기 조절, 정방향 배열",유선: Type-C 케이블 / 무선: 블루투스 5.1,정보 없음,미지원,MX 스타일 3pin&5pin 호환 핫스왑 소켓,미지원,365 X 137mm,프론트: 19.7mm / 리어: 32.6mm,정보 없음,"[""Q3 Pro MAX With Knob"", ""알루미늄 프레임"", ""PCB,"", ""PC 보강판"", ""흡음제"", ""IXPE 폼"", ""PET 필름"", ""하부 Latex 폼"", ""하부 Acoustic 폼"", ""하부 PET 필름"", ""가스켓(12개 조립, 4개 동봉) X 16"", ""스태빌라이저 5개"", ""이중사출 KSA PBT 키캡"", ""키크론 K-PRO 스위치"", """", ""USB Type C to C 케이블"", ""USB Type A to C 젠더"", ""무선 2.4GHz 리시버 전용 연장 어댑터"", """", ""Type-A 2.4GHz 리시버"", """", ""스위치 리무버"", ""키캡 리무버"", ""스크류 드라이버"", ""육각 렌치"", ""윈도우용 교체 키캡""]",1년,2045 ± 10g(풀 패키지 기준),"[""쉘 화이트"", ""카본 블랙""]","[{""colorName"": ""쉘 화이트"", ""releaseDate"": """"}, {""colorName"": ""카본 블랙"", ""releaseDate"": """"}]"
77,80,Q8 PRO MAX,"[""Q8 PRO MAX"", ""Q8 MAX"", ""Q8 프로 MAX"", ""Q8 프로 맥스"", ""Q8 PRO 맥스"", ""Q8 맥스"", ""Q8""]","315,000",false,"",[],"[""게이트론"", ""주피터"", ""기계식"", ""바나나축"", ""65%"", ""울트라 컴팩트"", ""알루미늄"", ""볼트 타입 PCB"", ""PC"", ""폴리카보네이트"", ""유선"", ""무선"", ""블루투스"", ""블투"", ""2.4GHz"", ""무한 동시 입력"", ""핫스왑""]","[""30만원대"", ""엘리스"", ""어고노믹"", ""인체공학""]",65% 엘리스 울트라 컴팩트 배열,기계식 키보드,"[""게이트론 주피터 기계식 바나나축""]",12,CNC 가공 알루미늄,이중사출 PBT/체리프로파일(영문: 이중사출),볼트 타입 PCB 체결,PC(폴리카보네이트),유선: 무한 동시 입력 / 무선: 무한 동시 입력,Plug & Play 지원,"유선: 1,000Hz / 블루투스: 90Hz / 무선: 2.4GHz", MAC / IOS /  Windows / Android / Linux ,"4,000mAh","LED 최소 밝기: 약 100시간 / LED OFF: 약 180시간
(작동 시간은 사용환경에 따라 다를 수 있습니다.)","RGB 22종 - 4단계 밝기 조절, 정방향 배열",유선: USB Type-C 케이블 / 무선 : 블루투스 5.1 & 2.4GHz,2.4GHz 지원,미지원,MX 스타일 3pin&5pin 호환 핫스왑 소켓,미지원,358.09 x 136.15 mm,프론트: 20.69mm / 리어: 32.47mm,정보 없음,"[""Q8 PRO MAX 키보드"", ""USB Type C to C 케이블"", ""USB Type C to A 젠더"", ""Type-A 2.4GHz 리시버"", ""키캡 리무버"", ""스위치 리무버"", ""스크류 드라이버"", ""육각렌치""]",1년,1745 ± 10g,"[""쉘 화이트"", ""카본 블랙""]","[{""colorName"": ""쉘 화이트"", ""releaseDate"": """"}, {""colorName"": ""카본 블랙"", ""releaseDate"": """"}]"
78,81,Q5 PRO MAX,"[""Q5 PRO MAX"", ""Q5 PRO 맥스"", ""Q5 프로 MAX"", ""Q5 프로 맥스"", ""Q5 MAX"", ""Q5 맥스"", ""Q5""]","315,000",false,"",[],"[""게이트론"", ""주피터"", ""적축"", ""갈축"", ""바나나축"", ""96%"", ""컴팩트 풀배열"", ""기계식"", ""알루미늄"", ""볼트 타입 PCB"", ""PC"", ""폴리카보네이트"", ""유선"", ""무선"", ""블루투스"", ""2.4GHz"", ""블투"", ""무한 동시 입력"", ""핫스왑""]","[""30만원대""]",96% 컴팩트 풀배열 배열,기계식 키보드,"[""게이트론 주피터 기계식 적축/갈축/바나나축""]",12,CNC 가공 알루미늄,이중사출 PBT/KSA프로파일(영문: 이중사출),볼트 타입 PCB 체결,PC(폴리카보네이트),유선: 무한 동시 입력 / 무선: 무한 동시 입력,Plug & Play 지원,"유선: 1,000Hz / 블루투스: 90Hz / 무선: 2.4GHz", MAC / IOS / Windows / Android / Linux ,"4,000mAh","LED 최소 밝기: 약 100시간 / LED OFF: 약 180시간
(작동 시간은 사용환경에 따라 다를 수 있습니다.)","RGB 22종 - 4단계 밝기 조절, 정방향 배열",유선: USB Type-C 케이블 / 무선: 블루투스 5.1,2.4GHz 지원,미지원,MX 스타일 3pin&5pin 호환 핫스왑 소켓,미지원,408 x 145 mm,프론트: 22.6mm / 리어: 35.8mm,정보 없음,"[""Q5 PRO MAX 키보드"", ""USB Type C to C 케이블"", ""USB Type C to A 젠더"", ""2.4GHz 리시버 전용 연장 어댑터"", ""Type-A 2.4GHz 리시버"", ""키캡 리무버"", ""스위치 리무버"", ""스크류 드라이버"", ""육각렌치""]",1년,2215 ± 10g,"[""카본 블랙"", ""쉘 화이트""]","[{""colorName"": ""쉘 화이트"", ""releaseDate"": """"}, {""colorName"": ""카본 블랙"", ""releaseDate"": """"}]"
79,82,Q6 KNOB,"[""Q6 KNOB"", ""Q6 노브"", ""Q6""]","295,000",false,"",[],"[""게이트론"", ""G PRO"", ""핫스왑"", ""적축"", ""청축"", ""갈축"", ""100%"", ""풀배열"", ""기계식"", ""알루미늄"", ""볼트 타입 PCB"", ""유선""]","[""20만원대""]",100% 풀배열,기계식 키보드,"[""게이트론 G Pro 핫스왑 적축"", ""게이트론 G Pro 핫스왑 청축"", ""게이트론 G Pro 핫스왑 갈축""]",미지원,CNC 가공 알루미늄,"이중 사출 PBT / OSA 프로파일
(영문: 이중사출/한글: 레이저 각인)",볼트 타입 PCB 체결,정보 없음,유선: 무한 동시 입력,Plug & Play 지원,유선: 1000HZ,MAC OS/ Windows / Linux,배터리 미지원,블루투스 미지원 ,정방향 배열,USB Type-C 케이블 ,정보 없음,미지원,MX 스타일 3pin & 5pin 핫스왑 지원,미지원,446 X 137mm,"키캡 제외:프론트: 20.1mm / 리어: 32.6mm 
키캡 포함: 프론트: 30.6mm / 리어: 42.1mm",정보 없음,"[""Q6 KNOB"", ""알루미늄 케이스"", ""PCB,"", ""스틸 플레이트"", ""흡음제"", ""케이스 폼"", ""가스켓(10개 조립, 6개 동봉) X 16"", ""스태빌라이저 8개"", ""이중사출 OSA PBT 키캡"", ""게이트론 G PRO 스위치"", """", ""USB Type C to C 케이블"", ""USB Type A to C 젠더"", """", ""스위치 리무버"", ""키캡 리무버"", ""스크류 드라이버"", ""육각 렌치"", ""윈도우용 교체 키캡""]",1년,2420 ± 10g,"[""카본 블랙"", ""스페이스 그레이"", ""네이비 블루""]","[{""colorName"": ""스페이스 그레이"", ""releaseDate"": """"}, {""colorName"": ""네이비 블루"", ""releaseDate"": """"}, {""colorName"": ""카본 블랙"", ""releaseDate"": """"}]"
80,83,Q3 KNOB RETRO,"[""Q3 KNOB RETRO"", ""Q3 KNOB 레트로"", ""Q3 KNOB 래트로"", ""Q3 노브 RETRO"", ""Q3 노브 레트로"", ""Q3""]","295,000",false,"",[],"[""게이트론"", ""G PRO"", ""적축"", ""청축"", ""갈축"", ""80%"", ""텐키리스"", ""기계식"", ""알루미늄"", ""볼트 타입 PCB"", ""유선"", ""무한 동시 입력"", ""핫스왑""]","[""20만원대""]",80% 텐키리스,기계식 키보드,"[""게이트론 G Pro 적축"", ""게이트론 G Pro 청축"", ""게이트론 G Pro 갈축""]",12,CNC 가공 알루미늄,"이중 사출 PBT / OSA 프로파일
(영문: 이중사출 / 한글: 레이저 각인)",볼트 타입 PCB 체결,정보 없음,유선: 무한 동시 입력,Plug & Play 지원,유선: 1000HZ,MAC OS/ Windows,배터리 미지원,블루투스 미지원 ,"RGB 13종 - 4단계 밝기 조절, 정방향 배열",USB Type-C 케이블 ,정보 없음,미지원,MX 스타일 3pin & 5pin 핫스왑 지원,미지원,365 X 137mm,프론트: 19.7mm / 리어: 32.6mm,정보 없음,"[""Q3 RETRO"", ""알루미늄 케이스"", ""PCB,"", ""스틸 플레이트"", ""흡음제"", ""케이스 폼"", ""가스켓(10개 조립, 6개 동봉) X 16"", ""스태빌라이저 5개"", ""이중사출 OSA PBT 키캡"", ""게이트론 G PRO 스위치"", """", ""USB Type C to C 케이블"", ""USB Type A to C 젠더"", """", ""스위치 리무버"", ""키캡 리무버"", ""스크류 드라이버"", ""육각 렌치"", ""윈도우용 교체 키캡""]",1년,2000 ± 10g,"[""레트로""]","[{""colorName"": ""레트로"", ""releaseDate"": """"}]"
81,84,Q5 HE,"[""Q5 HE"", ""Q5""]",프리 런칭 진행중 정보 없음,false,"",[],"[""게이트론"", ""마그네틱"", ""자석축"", ""96%"", ""컴팩트 풀배열"", ""기계식"", ""알루미늄"", ""유선"", ""무선"", ""블루투스"", ""블투"", ""2.4GHz"", ""래피드 트리거"", ""레피드 트리거"", ""레피드"", ""rapid""]","[""프리런칭""]",96% 컴팩트 풀배열 배열,기계식 키보드,"[""게이트론 2.0 마그네틱 스위치""]",프리 런칭 진행중 정보 없음,CNC 가공 알루미늄,OSA/PBT 키캡,프리 런칭 진행중 정보 없음,프리 런칭 진행중 정보 없음,프리 런칭 진행중 정보 없음,프리 런칭 진행중 정보 없음,프리 런칭 진행중 정보 없음,프리 런칭 진행중 정보 없음,프리 런칭 진행중 정보 없음,프리 런칭 진행중 정보 없음,프리 런칭 진행중 정보 없음,유선: USB Type-C 케이블 / 무선: 블루투스 5.1,2.4GHz 지원,프리 런칭 진행중 정보 없음,프리 런칭 진행중 정보 없음,지원,프리 런칭 진행중 정보 없음,프리 런칭 진행중 정보 없음,정보 없음,"[""프리 런칭 진행중 정보 없음""]",1년,프리 런칭 진행중 정보 없음,"[""카본 블랙"", ""쉘 화이트""]","[{""colorName"": ""쉘 화이트"", ""releaseDate"": """"}, {""colorName"": ""카본 블랙"", ""releaseDate"": """"}]"
82,85,Q7,"[""Q7"", ""큐세븐"", ""Q세븐""]",259000,false,"",[],"[""게이트론"", ""G PRO"", ""적축"", ""70%"", ""컴팩트"", ""기계식"", ""알루미늄"", ""유선"", ""무한 동시 입력"", ""핫스왑""]","[""20만원대""]",70% 컴팩트 배열,기계식 키보드,"[""게이트론 G PRO 적축""]",정보 없음,CNC 가공 알루미늄,이중사출 PBT/OSA프로파일(영문: 이중사출),볼트 타입 PCB 체결,정보 없음,유선: 무한 동시 입력,Plug & Play 지원,"유선: 1,000Hz ", MAC / Windows / Linux ,배터리 없음,블루투스 미지원,정방향 배열,유선: USB Type-C 케이블,미지원,미지원,MX 스타일 3pin&5pin 호환 핫스왑 소켓,미지원,341.4 x 121 mm,정보 없음,프론트: 20.1mm / 리어: 33.8mm,"[""Q7 키보드"", ""USB Type C to C 케이블"", ""USB Type C to A 젠더"", ""키캡 리무버"", ""스위치 리무버"", ""스크류 드라이버"", ""육각렌치"", ""윈도우용 교체 키캡""]",1년,1820 ± 10g,"[""그레이""]","[{""colorName"": ""그레이"", ""releaseDate"": """"}]"
83,86,Q12 PRO MAX,"[""Q12 PRO MAX"", ""Q12 PRO 맥스"", ""Q12 프로 맥스"", ""Q12 프로 MAX"", ""Q12 MAX"", ""Q12 맥스"", ""Q12""]","315,000",false,"",[],"[""게이트론"", ""주피터"", ""기계식"", ""적축"", ""바나나축"", ""96%"", ""컴팩트 풀배열"", ""알루미늄"", ""볼트 타입 PCB"", ""PC"", ""폴리카보네이트"", ""유선"", ""무선"", ""무한 동시 입력"", ""블루투스"", ""블투"", ""2.4GHz"", ""핫스왑""]","[""30만원대""]",96% 컴팩트 풀배열,기계식 키보드,"[""게이트론 주피터 기계식 적축/바나나축""]",12,CNC 가공 알루미늄,이중사출 PBT/KSA프로파일(영문: 이중사출),볼트 타입 PCB 체결,PC(폴리카보네이트),유선: 무한 동시 입력 / 무선: 무한 동시 입력,Plug & Play 지원,"유선: 1,000Hz / 블루투스: 90Hz / 무선: 2.4GHz", MAC / IOS /  Windows / Android / Linux ,"4,000mAh","LED 최소 밝기: 약 100시간 / LED OFF: 약 180시간
(작동 시간은 사용환경에 따라 다를 수 있습니다.)","RGB 22종 - 4단계 밝기 조절, 정방향 배열",유선: USB Type-C 케이블 / 무선 : 블루투스 5.1 & 2.4GHz,2.4GHz 지원,미지원,MX 스타일 3pin&5pin 호환 핫스왑 소켓,미지원,409.4 x 145 mm,프론트: 20.2mm / 리어: 30.9mm,정보 없음,"[""Q12 PRO MAX 키보드"", ""USB Type C to C 케이블"", ""USB Type C to A 젠더"", ""무선 2.4GHz 리시버 전용 연장 어댑터"", ""Type-A 2.4GHz 리시버"", ""키캡 리무버"", ""스위치 리무버"", ""스크류 드라이버"", ""육각렌치""]",1년,2195 ± 10g,"[""쉘 화이트"", ""카본 블랙""]","[{""colorName"": ""쉘 화이트"", ""releaseDate"": """"}, {""colorName"": ""카본 블랙"", ""releaseDate"": """"}]"
