#,inquiry_no,brand_channel,internal_product_code,inquiry_category,title,inquiry_content,inquiry_registration_date_time,customer_id,customer_name,order_id,naver_product_no,product_name,product_order_option,answer_content,answered,ai_answer_generated,cs_reviewed,processing_status,created_at,updated_at
1132,310058721,KEYCHRON,,상품,구매해서 사용하는데 계속 제대로 눌러지지 않아서 사용 시 불편,제목 그대로 지속적으로 눌러지지 않아 오타 발생하여 이 부분 빠르게 확인 및 조치 부탁드립니다. 제대로 된 키보드 사용하여 업무 하고 싶어 구매했는데 사용 시 불편함이 너무 큽니다. ,2025-05-20 08:12:29,skyu***,KO**********UN,2025042758273761,11533937133,키크론 K10 PRO ZMK 레트로 블루 무선 기계식 저소음 키보드 사무용 블루투스,옵션 선택: 저소음 바나나축 (몽글몽글💖),"안녕하세요 고객님 키크론 입니다

무선/유선 어떤 환경에서 사용하시는지 특정키만 오류인지 전체적인 오류인지 확인이 필요하며
무선 사용시 발생하는 전체적인 키 인식 오류라면 키크론 공식홈페이지>런처 시작하기 > 펌웨어업데이트하기에서 블루투스/리시버 펌웨어업데이트 진행 부탁드립니다 ! 
이후 동일현상이 발생하는 경우 문의부탁드립니다

감사합니다",true,false,false,pending,2025-10-02 09:31:50,2025-10-02 09:31:50
1133,310062838,KEYCHRON,,배송,충전용 선 요청(컴퓨터용 선),충전용 선을 한쪽은 usb 한쪽은 c타입인걸로 부탁드려요,2025-05-20 09:58:17,lj****,이*원,2025052046461121,9172410941,"키크론 B6 4in1 무선 무소음 키보드 2.4G 매크로 사무용 저소음 딥 블랙, 펜타그래프",,"안녕하세요 고객님 키크론 입니다

한쪽은 USB 단자로 되어있어 PC와 연결해서 사용할수있습니다! 

감사합니다 ",true,false,false,pending,2025-10-02 09:31:50,2025-10-02 09:31:50
1134,310076562,KEYCHRON,,기타,거래명세서 전달 요청.,"안녕하세요.
학교 연구실에서 해당 키보드를 구입하였고, 정산을 위해 거래명세서가 필요합니다.

ghdrn0706@cau.ac.kr 해당 메일로 거래명세서 전달 주시기를 부탁 드립니다.",2025-05-20 14:51:59,ghdr*****,김*구,2025052056113591,9898875810,키크론 Q13 PRO MAX 알루미늄 RGB 인체공학 핫스왑 무선 커스텀 기계식 키보드,옵션 선택: 영문ㅣ쉘 화이트ㅣ바나나축,"안녕하세요 고객님! 키크론 입니다.

네 담당 부서에 전달하여 메일로 전달 해드리도록 하겠습니다!
(거래명세서는 구매자 성함으로 진행 되는 점 참고 부탁드립니다.🙏)

환절기에 건강 유의하세요! 문의 주셔서 감사합니다🌷🌼",true,false,false,pending,2025-10-02 09:31:50,2025-10-02 09:31:50
1135,310076671,KEYCHRON,,상품,alt 키는 어떤건가요?,alt 키는 어떤건가요?,2025-05-20 14:53:50,livt***,조*지,2025022322552451,10801190702,키크론 K10 PRO MAX 무선 2.4G 풀배열 매크로 사무실저소음 기계식 키보드 블랙 바나나축,스위치 선택: 저소음적축 (보글보글💗) / 프레임 선택: 쉘화이트💚｜PRO MAX,"안녕하세요 고객님! 키크론 입니다.

엇 알트 키 위치를 문의 주시는 걸까요??😮
상단의 토글 스위치(연결 모드 스위치)를 윈도우로 변경 해주신 후에, 기본 구성품에 포함 되어 있는 윈도우 교체 키캡을 교체 해주시면 됩니다!
알트키 위치는 스페이스바의 양 옆에 위치해 있으며, 한영이 적용 된 알트 키캡은 스페이스바 오른쪽에 위치하고 있습니다!
다른 추가 문의가 있으시다면 톡톡 혹은 문의 남겨주세요😉💛

환절기에 건강 유의하세요! 문의 주셔서 감사합니다🌷🌼",true,false,false,pending,2025-10-02 09:31:50,2025-10-02 09:31:50
1136,310079490,KEYCHRON,,교환,교환 철회 처리 부탁드립니다,감사합니다!,2025-05-20 15:54:27,euns********,조*정,2025051886875481,11589653774,"키크론 K15 PRO MAX 2.4G 슬림 무선 인체공학 기계식 키보드 쉘 화이트, 저소음 적축",,"안녕하세요 고객님! 키크론 입니다.

네! 철회 처리 해드렸습니다! :D
다만 택배사를 통한 수거 접수는 자동으로 진행 되어 이미 기사님이 배정 되었어요..!
수거 접수 후 철회 하는 경우엔 기사님께는 따로 알림이 가지 않아 
기사님께 회수 철회 하였으니 회수 할 것 없다고 전달 해주시면 됩니다!😉

환절기에 건강 유의하세요! 문의 주셔서 감사합니다🌷🌼",true,false,false,pending,2025-10-02 09:31:50,2025-10-02 09:31:50
1137,310085696,KEYCHRON,,기타,키보드 중간 자판이 작동하지 않습니다. ,키보드 산지 얼마되지 않았는데 알파벳 A가있는 자판라인이 전혀 작동되지 않습니다. 구매한지 이제 한달이 되었는데 너무 빨리 고장나네요 교환이든 수리든 부탁드립니다. ,2025-05-20 18:07:35,elle*****,남*현,2025041676172401,10310833443,키크론 K10 PRO SE2 레트로 무선 기계식 키보드 애플 맥 블루투스 저소음 바나나축,옵션 선택: PRO SE2 / 프레임｜색상 선택: 레트로｜저소음 바나나축 / 사은품🎁｜스페셜 포인트키캡 색상 선택: 퍼플💜,"안녕하세요 고객님 키크론 입니다

사용중인 상품에 불편을 드려 너무 죄송합니다
해당건 번거로우시겠지만 아래 경로로 AS접수 해주시면 담당부서에서 확인하여 처리 드리겠습니다.
키크론 공식 홈페이지 - 고객지원 - AS접수에 구매내역과 증상의사진 및 영상 함께 첨부 가능하다면 첨부하여 접수 부탁 드립니다.

감사합니다 ",true,false,false,pending,2025-10-02 09:31:50,2025-10-02 09:31:50
1138,310088384,KEYCHRON,,상품,한자키,한자 키캡은 없는거 같은데 그기능은 어떻게 사용할수 있나요?,2025-05-20 19:11:32,livt***,조*지,2025022322552451,10801190702,키크론 K10 PRO MAX 무선 2.4G 풀배열 매크로 사무실저소음 기계식 키보드 블랙 바나나축,스위치 선택: 저소음적축 (보글보글💗) / 프레임 선택: 쉘화이트💚｜PRO MAX,"안녕하세요 고객님 키크론 입니다

우측 control키로 사용 가능합니다 💛

감사합니다 ",true,false,false,pending,2025-10-02 09:31:50,2025-10-02 09:31:50
1139,310129131,KEYCHRON,,반품,반품 처리 기간 ,"저번 주 금요일에 반품 접수를 하였는데, 아직도 반품 처리가 안되었습니다. 빠른 처리 부탁드립니다.",2025-05-21 18:45:51,rhy0*****,류*영,2025051487775871,11302049462,"키크론 K5 레트로 SE 2.4G 슬림 로우프로파일 기계식 키보드 화이트, 바나나축",,"안녕하세요 고객님! 키크론 입니다.

수거 관련 추가 안내 드리려 연락 드렸으나 연락이 닿지 않아 답변으로 남겨드립니다!
수거 주소지가 [경기도 성남시 분당구 벌말로30번길 43 (야탑동, 포천중문의대분당캠퍼스) 1층 택배실]로 되어 있는데 해당 주소지로 수거 기사님이 방문하면 수거가 가능한걸까요??😮
가끔 택배 보관함에서는 수거가 이루어지지 않는 경우가 있어 주소지 확인 후 문의나 톡톡 남겨주시기 바랍니다!🙏💛

환절기에 건강 유의하세요! 문의 주셔서 감사합니다🌷🌼",true,false,false,pending,2025-10-02 09:31:49,2025-10-02 09:31:49
1140,310140039,KEYCHRON,,상품,윈도우 7 한영변경,윈도우 7에서 키보드 연결 시 한영변경이 안되는데요 오른쪽 Alt 키로 변경하는 방법이 궁금합니다,2025-05-22 06:44:27,khe1****,김*이,2025052060977131,11615149698,"키크론 K10 PRO MAX 무선 2.4G 매크로 저소음 기계식 키보드 쉘화이트, 저소음적축",,"안녕하세요 고객님! 키크론 입니다.

먼저 키보드 상단의 연결 모드 스위치(토글 스위치)를 윈도우로 변경이 되었는지 확인 부탁드립니다!
윈도우로 설정 되어있는데도 안되신다면 PC 내의 설정에서 언어 > 키보드 레이아웃의 경로에서 한글 키보드 101 키 종류 1로 되어 있는지 확인 부탁드립니다!😉
만약 계속 안되신다면 톡톡으로 사용하시는 PC 설정 화면 캡쳐본 보내주시면 확인 후 재안내 드리도록 하겠습니다🙏💛

환절기에 건강 유의하세요! 문의 주셔서 감사합니다🌷🌼",true,false,false,pending,2025-10-02 09:31:49,2025-10-02 09:31:49
1141,310169015,KEYCHRON,,배송,배송이 안 왔어요..,키스킨이 누락되었습니다ㅠㅠㅠㅠㅠㅠㅠㅠㅠ ,2025-05-22 19:51:58,sunj****,이*정,2025052299510691,10310833443,실리콘 키스킨｜K10 PRO SE 전용,함께 구매하면 좋은 전용 액세서리💖: 실리콘 키스킨｜K10 PRO SE 전용,"안녕하세요 고객님 키크론 입니다

해당건 톡톡상담 도와드리겠습니다!! 

감사합니다 ",true,false,false,pending,2025-10-02 09:31:49,2025-10-02 09:31:49
1142,310175281,KEYCHRON,,상품,키보드 입력 문제 및 공장 초기화 후 전원 문제,"2.4ghz, bluetooth 다 연결이 안되서, 키크론 k3 모델로 다시 쓰고 있는데요. 맥북을 사용하는데 처음에 블루투스로 연결 후 ISO (international) 로 선택했는데, ~ (`)표시 키가 계속 § 이런 이상한 문자로 입력이 되더라고요. 펌웨어도 알아봤는데, 맥북에서 보안상 위험하다고 뜨고, qmx ? toolbox 였나 그건 mac 운영체제에서 안된다고 하고요. 혹시 오프라인으로 봐줄 수 있는 as 센터가 없나요? 토요일날 가봐야할거같은데. 키보드 사용감은 좋은데, 저 문자가 이상해서 큰일이에요. ",2025-05-23 00:52:35,hanu****,김*현,2025052060819811,11615578453,"키크론 V10 PRO MAX 무선 인체공학 커스텀 앨리스 기계식 키보드 레트로, 저소음 적축",,"안녕하세요 고객님 키크론 입니다

아쉽게도 오프라인 방문은 어려우며 따로 진행되지 않고 있습니다 : ) 
~이 § 또는 ± 입력되는 증상의 경우, ISO 레이아웃 설정과 관련하여 발생할 수 있습니다.
맥 설정의 키보드 - 키보드 유형 변경을 통하여 레이아웃을 ANSI (US) 레이아웃으로 변경하시어 문제를 해결할 수 있습니다.

감사합니다 ",true,false,false,pending,2025-10-02 09:31:49,2025-10-02 09:31:49
1143,310178698,KEYCHRON,,기타,한영키에러,"한영키를 누르면 윈도우가 켜지고 안되는데
제가 멀 몰라서 안되는지 어케해야하나요?
다른거랑 같이  눌러야하나요?",2025-05-23 08:33:35,dask*****,김*현,2025052053035021,10477665674,키크론 B6 PRO 무선 무소음 키보드 2.4G 매크로 지원 조용한 사무용 저소음 키보드,옵션 선택: ✨NEW✨ 레트로 레드💕,"안녕하세요 고객님 키크론 입니다

토글스위치가 윈도우 방향으로 되어있는지 확인 부탁드리며 
윈도우로 되어있어야 스페이스바 우측 알트키로 한/영 전환이 가능합니다 ! 

감사합니다 ",true,false,false,pending,2025-10-02 09:31:49,2025-10-02 09:31:49
1144,310182505,KEYCHRON,,배송,층수 변경,50층으로 되어있는데 52층으로 수정해서 발송 부탁드립니다!,2025-05-23 10:17:37,soos******,황*수,2025052338355981,11314817882,"키크론 B6 PRO 무선 저소음 키보드 2.4G 매크로 사무용 키보드 레트로 그린, 펜타그래프",,"안녕하세요 고객님 키크론 입니다 

아쉽게도 주문해주신 상품은 정보변경이나 옵션변경이 불가하여 취소 후 재주문만 가능합니다 ㅠㅠ
취소를 원하시는 경우 배송 전 주문건만 취소가 가능하여 빠르게 취소접수 부탁드립니다

감사합니다 ",true,false,false,pending,2025-10-02 09:31:49,2025-10-02 09:31:49
1145,310194524,KEYCHRON,,상품,같이 구매한 키캡 높이가 기존 키캡보다 낮습니다.,"같이 옵션으로 들어있는 OSA 한글 키캡이 처음 장착되어 나온 키캡보다 낮습니다.
제품 확인 하시고 동일한 키캡으로 교환 받고 싶습니다.",2025-05-23 15:25:41,naul******,이*환,2025052227321631,9063707964,키크론 Q14 PRO MAX 알루미늄 RGB 인체공학 기계식 키보드 애플 맥 좌측넘패드,옵션 선택: 영문｜카본 블랙ㅣ적축 +OSA 한글키캡,"안녕하세요 고객님! 키크론이에요.

현재 고객님께서 구매하신 Q14 PRO MAX 기본 키캡은 KSA 프로파일(높은 키캡) 영문 각인이며,
옵션으로 함께구매해주신  한/영 각인 키캡은 OSA 프로파일(상대적으로 낮은 키캡)로 구성되어 있어요.

이 구성은 한/영 각인 키캡을 원하는 고객님의 요청에 따라 추가 구성된 옵션으로,
기본 키캡(KSA)과는 다른 프로파일로 제공되는 점 안내드립니다.

아쉽게도 KSA 프로파일 한/영 각인 키캡은 현재 별도로 판매되고 있지 않으며,
요청 주신 대로 동일한 KSA 키캡으로의 교환은 어려운 점 양해 부탁 드려요.
문의 주셔서 감사합니다.",true,false,false,pending,2025-10-02 09:31:49,2025-10-02 09:31:49
1146,310230363,KEYCHRON,,반품,단순 변심으로 반품 문의,"안녕하세요.

V4 Max + 한글키캡까지 5월 21일에 받아, 5일 동안 하루 1시간 남짓 써봤습니다.

혹시 단순 변심으로 반품해도 될까요?!
잠깐씩 쓴 거라서, 상태는 문제 없습니다.

K8 Max 쓰다가 호기심에 작은 걸 샀는데,
의외로 제가 방향키를 많이 쓰다보니,
Fn + 런처 설정으로도 불편해서요.

번거롭게 해드려서 죄송합니다.
답변 부탁드리겠습니다. 감사합니다.
",2025-05-25 11:41:08,si****,조*철,2025051772099901,10481652114,키크론 V4 PRO MAX RGB 미니 무선 커스텀 기계식 키보드 핫스왑 듀얼리시버,옵션 선택: 영문각인｜적축+OSA 한글키캡 (카본블랙),"안녕하세요 고객님! 키크론이에요.

먼저 제품 사용 후에도 깔끔하게 보관해주셨다는 점 감사드리며,
반품 요청 주신 부분에 대해 안내드릴게요 😊

일반적으로 제품을 개봉하고 사용한 경우 단순 변심에 의한 반품은 어려울 수 있지만,
실제 제품 상태를 확인해봐야 정확한 판단이 가능하기 때문에
번거로우시겠지만 아래 경로를 통해 반품 접수 요청서를 먼저 작성해주시길 부탁드립니다

📌 반품 접수 방법
👉 키크론 공식 홈페이지 > 고객지원 > AS/교환/반품 접수
→ 사용 기간, 상태, 구매처, 요청 사유 등을 상세히 남겨주세요

담당 부서에서 제품을 수거하여 확인 후 가능 여부와 절차를 안내드릴 예정입니다

문의 주셔서 감사합니다🌷
변덕스러운 날씨에 건강 유의하세요! 🌦️",true,false,false,pending,2025-10-02 09:31:49,2025-10-02 09:31:49
1147,310232782,KEYCHRON,,배송,도착보장인데 미배송,금일 도착보장인데 미배송인 상태는 오늘 못받는건가요?,2025-05-25 14:47:49,xong****,송*아,2025052465577661,11615405900,"키크론 K8 PRO MAX 무선 2.4G 매크로 저소음 기계식 키보드 쉘 화이트, 저소음 적축",,"안녕하세요 고객님! 키크론이에요.

먼저 금일 도착보장 상품을 기다려주셨는데 배송이 지연되어 정말 죄송합니다 😢
확인해본 결과, 고객님의 배송지는 '주말 배송 불가 건물'로 일요일 도착이 어려운 상황이었다고 하여, 오늘 중 고객님께 순차 배송으로 답변 받았습니다!
최대한 빠르게 발송드릴 수 있도록 택배사에 한번 더 의견 전달 드리겠습니다.

문의 주셔서 감사합니다🌷 변덕스러운 날씨에 건강 유의하세요! 🌦️",true,false,false,pending,2025-10-02 09:31:49,2025-10-02 09:31:49
1148,310234221,KEYCHRON,,상품,num clear 버튼 빨간불,num clear 버튼을 활성화하여 넘패드를 사용하고 있는데 빨간불이 신경쓰여서 활성화될 때 빨간불이 꺼지도록 하고 싶은데 어떻게 설정하면 될까요?,2025-05-25 16:32:56,harr******,추*림,2025052467292721,10310833443,키크론 K10 PRO SE 레트로 무선 기계식 키보드 핫스왑 미지원 저소음 바나나축,옵션 선택: PRO SE2｜핫스왑 지원｜+2만 / 프레임｜색상 선택: 화이트｜저소음 바나나축,"안녕하세요, 고객님 키크론 입니다!

넘락 표시등 OFF를 위해서는 별도의 파일을 적용 해주셔야 합니다!

아래의 링크에서 
👇
(https://keychron.kr/firmware/?board_name=firmware&search_field=fn_title&search_text=K10&category1=K%EC%8B%9C%EB%A6%AC%EC%A6%88&vid=142)

MAC용 QMK TOOLBOX 다운로드 / WIN용 QMK 도구 상자 다운로드 

중 사용하시는 OS에 맞는 파일을 해주신 후에 
아래의 링크 파일을 게시글의 순서와 동일하게 적용 해주시면 됩니다!😆
👇
(https://drive.google.com/file/d/12LbiqnU-7ymuB6AcssL5Um-UIfFjwe0U/view)

단, [K10 PRO ANSI 펌웨어 다운로드]는 적용하시면 절대! 안되는 점 유의 부탁드립니다🙏💛
혹시라도 링크 클릭이 안된다면 톡톡으로 연락주세요! 공유드리겠습니다.
감사합니다!",true,false,false,pending,2025-10-02 09:31:49,2025-10-02 09:31:49
1149,310257365,KEYCHRON,,상품,안드로이드 폰 연결 문의 입니다.,연결이 안되는데 어떻게 하나요?,2025-05-26 13:08:23,chan*****,장*영,2025022697041761,7999853546,"키크론 V6 PRO MAX RGB 무선 기계식 키보드 핫스왑 듀얼리시버 쉘화이트, 바나나축",,"안녕하세요 고객님! 키크론이에요.

안드로이드 폰과 키크론 키보드 연결이 안 되실 경우,
아래 순서대로 한 번 확인해보시겠어요?

🔧 안드로이드 블루투스 연결 방법:
1. 키보드의 무선 모드 스위치를 블루투스로 전환
2. Fn + 1 / 2 / 3 중 하나를 4초간 길게 눌러 블루투스 페어링 모드 진입
3. 스마트폰 블루투스 설정 > 새 기기 검색 > ""Keychron V6"" 이름 확인 후 연결

연결되면 상태 LED가 깜빡이다가 고정되면서 연결 완료됩니다!
만약 이미 다른 기기와 연결되어 있었다면, 다른 연결을 먼저 해제한 후 다시 페어링해 주세요.

위 방법으로도 연결이 되지 않는다면 다른 휴대폰과의 테스트를 부탁드리며 
사용 중인 휴대폰의 기종과 함께 재 문의 남겨주신다면 함께 테스트하며 도와드릴게요!

문의 주셔서 감사합니다🌷
변덕스러운 날씨에 건강 유의하세요! 🌦️",true,false,false,pending,2025-10-02 09:31:49,2025-10-02 09:31:49
1150,310263475,KEYCHRON,,기타,교보문고 비치 스위치 문의,"안녕하세요, 교보문고 강남점에 비치된 키크론 키보드를 써보고 똑같은 디자인을 구매하여 쓰고 있습니다. (스위치는 전혀 몰라서 저소음 바나나 선택) 제가 교보문고에서 사용했던 것은 훨씬 키압이 낮고 소리도 더 경쾌했던 것 같은데 혹시 어떤 스위치로 쓰신건지 알 수 있을까요?",2025-05-26 15:12:59,yorr***,최*인,2025031430541491,11342489969,"키크론 K10 PRO SE2 저소음 2.4G 핫스왑 무선 기계식 키보드 쉘화이트, 저소음바나나축",,"안녕하세요 고객님! 키크론 입니다.

엇 어떤 제품으로 보신건지 스위치 종류는 확인이 안되는 걸까요 8ㅅ8
오프라인에 전시 된 제품의 경우엔 오프라인에서 관리하는거라 위치도 달라서 정확하게 안내 드리기 어렵습니다 ㅠㅠ
제품 뒷면에 있는 스위치 종류를 통해 확인 가능해요...😥
다만...! 키크론 브랜드 스토어 > 쇼핑스토리 > 📍타건음 확인은 여기서!(https://brand.naver.com/keychron/shoppingstory/detail?id=5001672357&page=1)
에서 다양한 스위치 종류별 타건음 확인 가능하니 영상으로 참고 해주셔도 될 것 같아요!!😆
아마 키압이 더 낮고 소리가 더 경쾌했던거라면... 저소음 적축이나 저소음 화이트 축이 아닐까... 추측 되기는 합니다..!😉

환절기에 건강 유의하세요! 문의 주셔서 감사합니다🌷🌼",true,false,false,pending,2025-10-02 09:31:49,2025-10-02 09:31:49
1151,310280842,KEYCHRON,,배송,배송이 되지 않았는데 배송완료 처리가 되어 있습니다. ,"당일 배송인데 물건은 안오고 배송완료 처리가 되어 있습니다. 현재 시간 새벽 1시인데 아직도 도착 안했네요. 한 두번도 아니고 이 지역 배송 오는 CJ 당일 배송 기사는 계속 이러네요. 지연 보상신청합니다.
사람 기다리게 해놓고 뭐하는 짓이죠?!

물건은 안왔는데 기사가 전산으로 배송완료 시키는게 정상인가요?
",2025-05-27 01:11:35,beba*****,유*상,2025052699214211,11847946250,키크론 K10 K8 PRO MAX 전용 실리콘 키스킨 키보드 보호 덮개 커버 반투명,옵션 선택: 풀배열용,"안녕하세요 고객님! 키크론 입니다.

해당 문의 내용 배송사에 확인 해보니 고객님께 따로 연락 드렸으나 연락이 닿지 않아 문자로 배송 완료 사진 발송 해드렸다고 합니다!
문자로 사진 확인 부탁드립니다🙏💛

환절기에 건강 유의하세요! 문의 주셔서 감사합니다🌷🌼",true,false,false,pending,2025-10-02 09:31:49,2025-10-02 09:31:49
1152,310280844,KEYCHRON,,배송,당일배송인데 물건도착안되고 배송완로처리됨,"당일 배송인데 물건은 안오고 배송완료 처리가 되어 있습니다. 현재 시간 새벽 1시인데 아직도 도착 안했네요. 한 두번도 아니고 이 지역 배송 오는 CJ 당일 배송 기사는 계속 이러네요. 지연 보상신청합니다.
사람 기다리게 해놓고 뭐하는 짓이죠?!

물건은 안왔는데 기사가 전산으로 배송완료 시키는게 정상인가요?
",2025-05-27 01:12:09,beba*****,유*상,2025052699214211,8735603417,키크론 파스텔 항공 케이블 키보드 C to C USB 코일 커스텀 커넥터 올화이트,타입 선택: 8K｜스트레이트 / 색상 선택: 핑크오렌지,"안녕하세요 고객님 키크론 입니다

불편을 드려 너무 죄송합니다 
해당건 중복 문의건으로 내용 확인중에 있습니다
기다려주시면 안내 도와드리겠습니다

감사합니다 ",true,false,false,pending,2025-10-02 09:31:49,2025-10-02 09:31:49
1153,310280909,KEYCHRON,,배송,"당일배송이라고 해서 기다리는데
새벽1시20분까지 배송안됨","장난치는 것도 아니고 ,
당일 배송이 안될거면 차라리 내일 배송을 하던지 해야지 배송도 안해놓고 배송완료 처리를 해버리고, 새벽까지 사람 기다리게 하는게 말이 됩니까??!!",2025-05-27 01:24:41,beba*****,유*상,2025052699214211,11847946250,키크론 K10 K8 PRO MAX 전용 실리콘 키스킨 키보드 보호 덮개 커버 반투명,옵션 선택: 풀배열용,"안녕하세요 고객님 키크론 입니다

불편을 드려 너무 죄송합니다 
해당건 중복 문의건으로 내용 확인중에 있습니다
기다려주시면 안내 도와드리겠습니다

감사합니다 ",true,false,false,pending,2025-10-02 09:31:49,2025-10-02 09:31:49
1154,310302257,KEYCHRON,,상품,제품 사용 중 수리 관련 문의 드립니다`,제품을 1월 13일에 구매하여 지금까지 잘 사용하고 있습니다. 오늘 갑자기 제품의 'ㅁ'키가 눌리지 않아 새로 연결을 해보고 블루투스 모드를 사용해보기도 하고 다른 컴퓨터에서 사용해보기도 했으며 혹시 키보드의 키캡에 문제가 있는지 분리 후 확인도 해보았으나 여전히 'ㅁ'키가 인식되지 않아 문의 남깁니다. 너무 좋아하는 키보드라서 수리해서 다시 쓰고 싶은데 방법이 없을까요?,2025-05-27 15:20:37,qkre*****,박*현,2025011327608961,10613739652,"키크론 B6 4in1 무선 무소음 키보드 2.4G 매크로 사무용 저소음 쉘 화이트, 펜타그래프",,"안녕하세요 고객님 키크론 입니다 

번거로우시겠지만 아래 경로로 AS접수 해주시면 담당부서에서 확인하여 처리 드리겠습니다.
키크론 공식 홈페이지 - 고객지원 - AS접수에 구매내역과 증상의사진 및 영상 함께 첨부 가능하다면 첨부하여 접수 부탁 드립니다.

문의 주셔서 감사합니다 :)
",true,false,false,pending,2025-10-02 09:31:49,2025-10-02 09:31:49
1155,310342126,KEYCHRON,,상품,키보드 불량,"오늘 제품을 받아서 연결해 사용했는데 블루투스 연결하고서 작동이 안되며 17초 뒤에나 나오는게 맞습니까? 한두번도 아니고 사용 할때마다 이러면 곤란합니다; 업무도 마비 상태이고 키보드 사용 시 동굴을 연결해 사용불가한게 제 맥북은 1개의 동굴만 연결 가능해서 무선 마우스를 연결해 사용합니다. 물론 연결이 가능하다해도 이 키보드는 사용하고싶지 않고요 펌웨어 업데이트도 최신버전이라고 나오고 블루투스는 이 키보드 외 일체 아무것도 연결되어있지 않고요, 마우스는 동굴로만 연결하니 사실상 이 키보드 하나만 연결이 되어있음에도 불고하고 입력 작동이 17초 후에나 된다는게 황당합니다. 영상 첨부할 곳 알려주시고 당장 환불 해주세요. 이 키보드와 함께 구매한 키보드 스킨도 함꼐 환불 요청합니다. 연락 주세요",2025-05-28 14:46:45,th****,이*지,2025052754328171,11615405900,"키크론 K8 PRO MAX 무선 2.4G 매크로 저소음 기계식 키보드 쉘 화이트, 저소음 적축",,"안녕하세요 고객님! 키크론 입니다.

해당 문의 톡톡으로 안내 드렸습니다!
접수 해주시면 주문 해주신 제품 한꺼번에 수거 후 검수 후 반품 진행 도와드리겠습니다.🙏💛

환절기에 건강 유의하세요! 문의 주셔서 감사합니다🌷🌼",true,false,false,pending,2025-10-02 09:31:49,2025-10-02 09:31:49
1156,310360582,KEYCHRON,,상품,쓰고있는데 블루투스 연결시 문제가있어요,"블루투스 연결 상태에서 첫 입력시 (키보드를 사용하지않고 있다가 처음 키 입력시, 5초정도 안치면 해당 상태 활성화) 한번 입력이 씹혀요. 어떤 키든 한번 입력이 안되고 한번 더 눌러야 그떄부터 쭉 입력이 되요. 원래 이런가요",2025-05-28 23:57:56,nice*****,박*서,2024041188256641,9985328429,키크론 K10 레트로 저소음 적축 알루미늄 RGB 핫스왑 무선 기계식 키보드 풀배열,옵션 선택: 저소음 적축,"안녕하세요 고객님! 키크론 입니다.

사용하지 않고 있다가 처음 키 입력 시 첫 입력이 되지 않는 증상은 정상입니다!
미사용 시간이 10분 이상 경과 되면 자동으로 절전 모드로 전환 되는데 절전 모드를 해제 하는 방법이 아무 키나 한번 눌러서 전환 하는 거에요!
절전 모드 이후에 절전 모드를 해제 한다면 다시 재연결시 약간 딜레이가 발생 할 수 있습니다🙏💛
만일 10분 미만 미사용 시에도 해당 증상이 발생 하는 경우라면, 초기화 후 재페어링 후 사용을 권장드려요( •̀ .̫ •́ )✧
절전 모드 사용을 원치 않으시는 경우에는 FN+S+O  키를 3초 정도 누르시면 절전모드 해제 가능합니다!
다만 이 경우에는 미사용 시에도 배터리 사용이 되는 모드니 꼭 충전에 신경 써주세요❤

환절기에 건강 유의하세요! 문의 주셔서 감사합니다🌷🌼",true,false,false,pending,2025-10-02 09:31:49,2025-10-02 09:31:49
1157,310378308,KEYCHRON,,기타,키 개별 구매에 대한 문의 ...,안녕하세요? 해당 키보드를 산지는 좀 됐는데 거의 쓰진 못하다가 최근 쓰기 시작했는데요. C 키 안쪽 (축과 결합되는 부위) 이 부러져서 고정되지가 않네요. 안쪽 축은 괜찮습니다. 그래서 혹시 C 키 하나만 따로 구입할 수 있는지 궁금하여 여쭙습니다. 감사합니다.,2025-05-29 14:19:53,tear****,박*우,2024020121601901,8497951895,키크론 K8 레트로 알루미늄 저소음 적축 갈축 핫스왑 무선 기계식 키보드 블루투스,옵션 선택: 저소음갈축,"안녕하세요 고객님 키크론 입니다

엇 네 ! 그럼요 ㅠㅠ 해당건 톡톡으로 사진과 함께 문의주시면 확인 후 처리 도와드리겠습니다
 
감사합니다 ",true,false,false,pending,2025-10-02 09:31:49,2025-10-02 09:31:49
1158,310396591,KEYCHRON,,기타,as 문의,키보드가 자꾸 ctrl 키가 자동으로 눌려서 as 문의드립니다 어디다 연락하면될까요,2025-05-30 01:45:31,nowo*********,이*주,2024102070943661,10310833443,키크론 K10 PRO SE 레트로 핫스왑 무선 기계식 키보드 풀배열 애플 맥 블루투스,옵션 선택: PRO SE｜블루투스 / 프레임｜스위치 선택: 쉘화이트💚｜저소음 적축 (핫스왑 X),"안녕하세요 고객님 키크론 입니다

특정키만 인식 오류가 발생하는 경우 해당 키의 스위치가 불량일수있습니다
해당 키의 스위치를 뽑아 잘 눌리는 다른 키의 스위치랑 교체테스트 후 정상적으로 눌리는지 혹은 교체해도 해당 위치만 인식 오류가 발생하는지 확인 후 잘 눌린다면 교체 가능한 스위치만 추가발송하여 교체 후 사용할수있도록 조치가 가능합니다 
만약 교체 후에도 동일하면 접수를 통해 처리 받아보셔야하며 확인 후  번거로우시겠지만 아래 경로로 AS접수 해주시면 담당부서에서 확인하여 처리 드리겠습니다.
키크론 공식 홈페이지 - 고객지원 - AS접수에 구매내역과 증상의사진 및 영상 함께 첨부 가능하다면 첨부하여 접수 부탁 드립니다.

문의 주셔서 감사합니다 :)",true,false,false,pending,2025-10-02 09:31:49,2025-10-02 09:31:49
